Timestamp,Şirket lokasyon,Çalışma türü,Çalışma şekli,Cinsiyet,Toplam kaç yıllık iş deneyimin var?,Hangi seviyedesin?,Hangi programlama dillerini kullanıyorsun,Ne yapıyorsun?,Frontend yazıyorsan hangilerini kullanıyorsun,Hangi tool'ları kullanıyorsun,Aylık ortalama net kaç bin TL alıyorsun?
8/20/2025 12:58:24,Türkiye,Tam zamanlı,Office,Erkek,5,Mid,"HTML/CSS, JavaScript, TypeScript, Python, SQL, Bash",Fullstack,"React, Vue","Strapi, FastApi, Zustand, Supabase, Firebase",131 - 140
8/20/2025 12:58:29,Türkiye,Tam zamanlı,Office,Erkek,3,Mid,"HTML/CSS, JavaScript, TypeScript, SQL",Frontend,React,Kullanmıyorum,31 - 40
8/20/2025 12:58:39,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,Kotlin,Android,Kullanmıyorum,Firebase,61 - 70
8/20/2025 12:58:49,Türkiye,Tam zamanlı,Hybrid,Erkek,1,Junior,"C#, Python",Danışmanlık,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 12:58:59,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Mid,"Java, Go, Python",Backend,Kullanmıyorum,Kullanmıyorum,141 - 150
8/20/2025 12:59:04,Amerika,Tam zamanlı,Remote,Erkek,4,Mid,"JavaScript, TypeScript, Java",Fullstack,React,Kullanmıyorum,81 - 90
8/20/2025 12:59:13,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Senior,Java,Test Automation Engineer,Kullanmıyorum,Firebase,111 - 120
8/20/2025 12:59:18,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,"HTML/CSS, Python",ML Engineer,Kullanmıyorum,FastApi,61 - 70
8/20/2025 12:59:52,Türkiye,Tam zamanlı,Hybrid,Erkek,10,Senior,Hiçbiri,Business Analyst,Kullanmıyorum,Kullanmıyorum,161 - 170
8/20/2025 12:59:53,Türkiye,Tam zamanlı,Office,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript, C#, SQL",Fullstack,"Angular, Vanilla",Firebase,71 - 80
8/20/2025 12:59:58,Türkiye,Tam zamanlı,Remote,Kadın,5,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,Angular,"Zustand, Firebase",81 - 90
8/20/2025 13:00:03,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Senior,"JavaScript, TypeScript, C#",Fullstack,React,Redux,81 - 90
8/20/2025 13:00:13,Türkiye,Tam zamanlı,Hybrid,Erkek,9,Senior,"Java, Go, Kotlin",Backend,Kullanmıyorum,Kullanmıyorum,201 - 210
8/20/2025 13:00:15,Avrupa,Tam zamanlı,Hybrid,Erkek,5,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Redux,161 - 170
8/20/2025 13:00:25,Türkiye,Tam zamanlı,Office,Erkek,16 - 20,Engineering Manager,Hiçbiri,IT Specialist,Kullanmıyorum,Kullanmıyorum,171 - 180
8/20/2025 13:00:34,Türkiye,Tam zamanlı,Office,Erkek,2,Junior,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Angular",Redux,41 - 50
8/20/2025 13:00:44,Türkiye,Tam zamanlı,Remote,Erkek,5,Mid,"HTML/CSS, JavaScript, TypeScript, C#",Fullstack,React,Kullanmıyorum,61 - 70
8/20/2025 13:01:13,Türkiye,Tam zamanlı,Hybrid,Erkek,11 - 15,Team Lead,"JavaScript, Java, Swift, Python, Objective C, SQL",DevOps,React,Firebase,271 - 280
8/20/2025 13:01:17,Türkiye,Tam zamanlı,Office,Erkek,1,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Kullanmıyorum,61 - 70
8/20/2025 13:01:34,Türkiye,Tam zamanlı,Remote,Erkek,2,Junior,"HTML/CSS, JavaScript, Go",Frontend,"Vue, Vanilla",Kullanmıyorum,71 - 80
8/20/2025 13:01:36,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Mid,Python,Data Scientist,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 13:02:05,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Junior,Java,Backend,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 13:02:06,Türkiye,Tam zamanlı,Remote,Erkek,1,Junior,Swift,iOS,Kullanmıyorum,"Redux, Firebase",51 - 60
8/20/2025 13:02:07,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,"HTML/CSS, JavaScript, C#, SQL",Frontend,Vue,Kullanmıyorum,101 - 110
8/20/2025 13:02:18,Türkiye,Tam zamanlı,Remote,Erkek,10,Engineering Manager,"HTML/CSS, JavaScript, TypeScript, Java, C#, SQL, Cobol",Fullstack,Kullanmıyorum,Kullanmıyorum,161 - 170
8/20/2025 13:02:30,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,"JavaScript, Java, SQL",Fullstack,React,Kullanmıyorum,81 - 90
8/20/2025 13:02:35,Türkiye,Tam zamanlı,Remote,Erkek,6,Senior,"Java, SQL",Backend,Kullanmıyorum,Kullanmıyorum,141 - 150
8/20/2025 13:02:49,Türkiye,Tam zamanlı,Hybrid,Erkek,1,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vue","Redux, Zustand",31 - 40
8/20/2025 13:02:59,Türkiye,Tam zamanlı,Remote,Erkek,2,Junior,"JavaScript, TypeScript, Swift",iOS,Kullanmıyorum,"Redux, Zustand, Firebase",61 - 70
8/20/2025 13:03:12,Yurtdışı TR hub,Tam zamanlı,Remote,Erkek,5,Mid,Python,Backend,Kullanmıyorum,FastApi,141 - 150
8/20/2025 13:03:12,Türkiye,Tam zamanlı,Office,Kadın,3,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Kullanmıyorum,51 - 60
8/20/2025 13:03:13,Amerika,Tam zamanlı,Remote,Erkek,5,Team Lead,Hiçbiri,Product Designer,Kullanmıyorum,Kullanmıyorum,141 - 150
8/20/2025 13:03:18,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Junior,"Python, SQL",Business Analyst,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 13:03:19,Türkiye,Tam zamanlı,Hybrid,Erkek,6,Senior,Kotlin,Android,Kullanmıyorum,Kullanmıyorum,221 - 230
8/20/2025 13:03:23,Türkiye,Tam zamanlı,Remote,Erkek,1,Junior,"HTML/CSS, JavaScript, TypeScript, Go",Fullstack,React,"Redux, Supabase, Firebase",0 - 10
8/20/2025 13:03:23,Türkiye,Tam zamanlı,Remote,Erkek,6,Senior,"Java, Kotlin",Android,Kullanmıyorum,Firebase,141 - 150
8/20/2025 13:03:25,Türkiye,Tam zamanlı,Hybrid,Erkek,11 - 15,Senior,"Java, C, C++",Embedded Systems Engineer,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 13:03:28,Türkiye,Tam zamanlı,Office,Erkek,3,Junior,"HTML/CSS, JavaScript, TypeScript, SQL",Frontend,Angular,Kullanmıyorum,41 - 50
8/20/2025 13:03:28,Türkiye,Tam zamanlı,Remote,Erkek,0,Junior,Java,Backend,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 13:03:31,Avrupa,Tam zamanlı,Remote,Erkek,3,Mid,C#,Game Developer,Kullanmıyorum,Kullanmıyorum,121 - 130
8/20/2025 13:03:32,Avrupa,Tam zamanlı,Remote,Erkek,16 - 20,Team Lead,"JavaScript, TypeScript, PHP, C++, Objective C, SQL",Backend,Kullanmıyorum,Kullanmıyorum,231 - 240
8/20/2025 13:03:35,Türkiye,Tam zamanlı,Hybrid,Erkek,7,Mid,"HTML/CSS, JavaScript, TypeScript, Go",Fullstack,React,Kullanmıyorum,211 - 220
8/20/2025 13:03:36,Yurtdışı TR hub,Tam zamanlı,Remote,Erkek,2,Mid,"TypeScript, C#",Fullstack,Kullanmıyorum,Kullanmıyorum,61 - 70
8/20/2025 13:03:51,Türkiye,Tam zamanlı,Remote,Erkek,10,Senior,"HTML/CSS, JavaScript, TypeScript, Python",Fullstack,React,"Redux, Zustand",171 - 180
8/20/2025 13:03:56,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,"JavaScript, TypeScript, Swift",iOS,React,"Supabase, Firebase",41 - 50
8/20/2025 13:03:59,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Senior,"JavaScript, TypeScript",React Native,Kullanmıyorum,Redux,121 - 130
8/20/2025 13:04:02,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vue, Vanilla","Redux, Firebase",71 - 80
8/20/2025 13:04:04,Türkiye,Tam zamanlı,Office,Erkek,2,Junior,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Zustand,21 - 30
8/20/2025 13:04:17,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript, C#, SQL",Fullstack,Vue,Firebase,81 - 90
8/20/2025 13:04:21,Yurtdışı TR hub,Tam zamanlı,Hybrid,Erkek,5,Senior,"Python, SQL",Data Engineer,Kullanmıyorum,Kullanmıyorum,111 - 120
8/20/2025 13:04:27,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vanilla",Redux,51 - 60
8/20/2025 13:04:40,Avrupa,Tam zamanlı,Remote,Erkek,1,Junior,"HTML/CSS, JavaScript, Python, C++, SQL",ML Engineer,Kullanmıyorum,"FastApi, Supabase, Firebase",191 - 200
8/20/2025 13:04:42,Türkiye,Tam zamanlı,Hybrid,Erkek,7,Senior,"Java, Go, Kotlin",Backend,Kullanmıyorum,Kullanmıyorum,231 - 240
8/20/2025 13:04:43,Türkiye,Tam zamanlı,Remote,Erkek,5,Senior,"Python, SQL, R Language",Data Scientist,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 13:04:54,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,Hiçbiri,Cyber Security Engineer,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 13:04:55,Türkiye,Tam zamanlı,Remote,Erkek,8,Team Lead,"JavaScript, TypeScript",React Native,React,Firebase,111 - 120
8/20/2025 13:04:56,Amerika,Tam zamanlı,Remote,Erkek,6,Senior,"TypeScript, Ruby",Fullstack,React,Kullanmıyorum,171 - 180
8/20/2025 13:04:59,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,"HTML/CSS, JavaScript, C#",Fullstack,Kullanmıyorum,Redux,81 - 90
8/20/2025 13:05:03,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,Angular,Kullanmıyorum,51 - 60
8/20/2025 13:05:27,Avrupa,Tam zamanlı,Remote,Erkek,10,Mid,"Java, Kotlin",Backend,Kullanmıyorum,Kullanmıyorum,191 - 200
8/20/2025 13:05:40,Avrupa,Tam zamanlı,Remote,Erkek,9,Senior,Python,Backend,Kullanmıyorum,Kullanmıyorum,191 - 200
8/20/2025 13:05:40,Türkiye,Tam zamanlı,Office,Erkek,3,Mid,"HTML/CSS, JavaScript, TypeScript, C#",Backend,Angular,Kullanmıyorum,51 - 60
8/20/2025 13:05:41,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Senior,"JavaScript, TypeScript, C#, SQL",Fullstack,React,Redux,61 - 70
8/20/2025 13:05:57,Türkiye,Yarı zamanlı,Remote,Erkek,2,Junior,"HTML/CSS, JavaScript, PHP, SQL",Backend,Kullanmıyorum,Kullanmıyorum,0 - 10
8/20/2025 13:05:58,Türkiye,Tam zamanlı,Remote,Erkek,6,Senior,"HTML/CSS, JavaScript",Frontend,"React, Vanilla","Redux, Zustand",111 - 120
8/20/2025 13:06:01,Türkiye,Tam zamanlı,Remote,Kadın,4,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Redux,81 - 90
8/20/2025 13:06:12,Türkiye,Tam zamanlı,Hybrid,Erkek,0,Junior,"JavaScript, Java, Python",Fullstack,React,FastApi,61 - 70
8/20/2025 13:06:16,Türkiye,Tam zamanlı,Hybrid,Erkek,10,Mid,SQL,Business Analyst,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 13:06:21,Türkiye,Tam zamanlı,Remote,Erkek,11 - 15,Senior,Hiçbiri,Product Owner,Kullanmıyorum,Kullanmıyorum,221 - 230
8/20/2025 13:06:23,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,"Python, SQL",Data Scientist,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 13:06:28,Amerika,Tam zamanlı,Remote,Erkek,4,Mid,"JavaScript, TypeScript, Python",Test Automation Engineer,React,Zustand,111 - 120
8/20/2025 13:06:32,Türkiye,Tam zamanlı,Remote,Erkek,2,Junior,"HTML/CSS, JavaScript, TypeScript, Java",Fullstack,React,Kullanmıyorum,81 - 90
8/20/2025 13:06:42,Türkiye,Tam zamanlı,Office,Erkek,4,Mid,"JavaScript, Dart",Fullstack,Kullanmıyorum,Firebase,191 - 200
8/20/2025 13:06:45,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,Swift,iOS,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 13:07:03,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,"HTML/CSS, JavaScript, TypeScript, Python, Dart",Fullstack,Kullanmıyorum,"Redux, Supabase",61 - 70
8/20/2025 13:07:12,Türkiye,Tam zamanlı,Remote,Erkek,2,Junior,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Redux,41 - 50
8/20/2025 13:07:15,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Senior,Hiçbiri,Product Owner,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 13:07:22,Türkiye,Tam zamanlı,Office,Erkek,2,Mid,"HTML/CSS, JavaScript, TypeScript",Fullstack,React,"Wordpress, Redux, Zustand, Supabase, Firebase",51 - 60
8/20/2025 13:07:23,Türkiye,Tam zamanlı,Hybrid,Erkek,0,Junior,"HTML/CSS, JavaScript, TypeScript",Frontend,React,"Redux, Zustand",31 - 40
8/20/2025 13:07:27,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,React,"Redux, Zustand, Supabase, Firebase",61 - 70
8/20/2025 13:07:50,Türkiye,Tam zamanlı,Hybrid,Erkek,16 - 20,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vue","Wordpress, Zustand, Supabase, Firebase",111 - 120
8/20/2025 13:07:51,Türkiye,Tam zamanlı,Office,Erkek,9,Team Lead,"HTML/CSS, JavaScript, TypeScript, C#, SQL",Project Manager,React,Kullanmıyorum,111 - 120
8/20/2025 13:08:06,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Senior,"HTML/CSS, JavaScript, TypeScript, Go, Python, SQL",Product Manager,React,Kullanmıyorum,91 - 100
8/20/2025 13:08:12,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Senior,"HTML/CSS, JavaScript, C#",Fullstack,Kullanmıyorum,Kullanmıyorum,111 - 120
8/20/2025 13:08:27,Avrupa,Tam zamanlı,Remote,Erkek,4,Mid,"HTML/CSS, TypeScript, Java",Fullstack,React,"Redux, Zustand",121 - 130
8/20/2025 13:08:29,Türkiye,Tam zamanlı,Hybrid,Kadın,3,Mid,"Python, SQL",Data Engineer,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 13:08:35,Türkiye,Tam zamanlı,Remote,Erkek,6,Senior,"HTML/CSS, JavaScript, TypeScript, C#",Fullstack,React,"FastApi, Redux",121 - 130
8/20/2025 13:08:48,Amerika,Tam zamanlı,Remote,Erkek,8,Senior,"HTML/CSS, JavaScript, TypeScript",Fullstack,React,"Redux, Zustand, Supabase",191 - 200
8/20/2025 13:09:03,Türkiye,Tam zamanlı,Remote,Erkek,20 - 30,Team Lead,"HTML/CSS, JavaScript, TypeScript, C#, SQL",Fullstack,Vue,Kullanmıyorum,141 - 150
8/20/2025 13:09:05,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,"Python, SQL",Data Scientist,Kullanmıyorum,FastApi,101 - 110
8/20/2025 13:09:09,Türkiye,Tam zamanlı,Remote,Erkek,1,Junior,"JavaScript, TypeScript, C#, Python, SQL",Fullstack,React,"Redux, Supabase",31 - 40
8/20/2025 13:09:12,Türkiye,Tam zamanlı,Remote,Kadın,7,Mid,"Java, Kotlin",Android,Kullanmıyorum,Kullanmıyorum,81 - 90
8/20/2025 13:09:13,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Junior,"HTML/CSS, JavaScript, TypeScript, C#, SQL",Fullstack,"React, Vanilla",Firebase,71 - 80
8/20/2025 13:09:21,Amerika,Tam zamanlı,Remote,Erkek,8,Senior,"JavaScript, Java, SQL",Backend,Kullanmıyorum,Kullanmıyorum,231 - 240
8/20/2025 13:09:21,Türkiye,Tam zamanlı,Hybrid,Erkek,10,Senior,"HTML/CSS, JavaScript, PHP",Fullstack,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 13:09:21,Yurtdışı TR hub,Tam zamanlı,Remote,Erkek,4,Mid,"JavaScript, TypeScript, Python",Fullstack,React,"Redux, Zustand",21 - 30
8/20/2025 13:09:26,Türkiye,Tam zamanlı,Hybrid,Erkek,6,Senior,"HTML/CSS, JavaScript, TypeScript, Go, C#",Frontend,"React, Vue, Vanilla",Kullanmıyorum,111 - 120
8/20/2025 13:09:43,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,"Python, Dart, Ruby, SQL",DevOps,Kullanmıyorum,Firebase,71 - 80
8/20/2025 13:09:46,Türkiye,Tam zamanlı,Office,Erkek,3,Mid,Java,Backend,React,Redux,91 - 100
8/20/2025 13:09:51,Türkiye,Tam zamanlı,Office,Erkek,2,Junior,"HTML/CSS, JavaScript, C#, SQL",Fullstack,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 13:09:56,Türkiye,Tam zamanlı,Remote,Erkek,1,Junior,Bash,DevOps,Kullanmıyorum,Kullanmıyorum,41 - 50
8/20/2025 13:09:56,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,"HTML/CSS, JavaScript, TypeScript, PHP",Fullstack,Kullanmıyorum,Redux,51 - 60
8/20/2025 13:09:57,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,React,"Redux, Zustand, Firebase",61 - 70
8/20/2025 13:09:59,Türkiye,Tam zamanlı,Office,Kadın,3,Mid,"HTML/CSS, JavaScript, TypeScript, Java",Fullstack,React,"Supabase, Firebase",51 - 60
8/20/2025 13:10:03,Türkiye,Tam zamanlı,Remote,Erkek,6,Senior,"HTML/CSS, JavaScript, TypeScript",React Native,React,"Redux, Firebase",131 - 140
8/20/2025 13:10:05,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vue, Vanilla",Redux,51 - 60
8/20/2025 13:10:10,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,"HTML/CSS, JavaScript, PHP, SQL",Fullstack,Vanilla,Kullanmıyorum,71 - 80
8/20/2025 13:10:16,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,Kotlin,Android,Kullanmıyorum,Firebase,111 - 120
8/20/2025 13:10:17,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,Python,Backend,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 13:10:33,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,"HTML/CSS, JavaScript, TypeScript",React Native,React,"Redux, Zustand, Supabase, Firebase",101 - 110
8/20/2025 13:10:46,Türkiye,Tam zamanlı,Office,Erkek,5,Mid,"HTML/CSS, JavaScript, TypeScript",Frontend,"React, Vue","FastApi, Zustand, Supabase, Firebase",81 - 90
8/20/2025 13:11:05,Türkiye,Tam zamanlı,Office,Erkek,2,Junior,"HTML/CSS, TypeScript, C#, C++",Product Manager,Kullanmıyorum,Kullanmıyorum,61 - 70
8/20/2025 13:11:09,Türkiye,Tam zamanlı,Hybrid,Erkek,3,Mid,Swift,iOS,Kullanmıyorum,Firebase,111 - 120
8/20/2025 13:11:38,Türkiye,Tam zamanlı,Remote,Erkek,6,Senior,"JavaScript, TypeScript, Python",Backend,"React, Vue, Kullanmıyorum","Strapi, Supabase",191 - 200
8/20/2025 13:11:50,Türkiye,Tam zamanlı,Remote,Erkek,2,Mid,Python,ML Engineer,Kullanmıyorum,FastApi,61 - 70
8/20/2025 13:11:58,Türkiye,Tam zamanlı,Office,Erkek,4,Mid,"Python, C++",ML Engineer,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 13:11:59,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Senior,Java,Backend,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 13:12:09,Türkiye,Tam zamanlı,Remote,Erkek,5,Senior,"HTML/CSS, JavaScript, TypeScript, Java, Go",Fullstack,React,Kullanmıyorum,111 - 120
8/20/2025 13:12:24,Türkiye,Tam zamanlı,Remote,Kadın,4,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Redux,81 - 90
8/20/2025 13:12:24,Türkiye,Tam zamanlı,Remote,Erkek,7,Senior,Python,Backend,Kullanmıyorum,FastApi,81 - 90
8/20/2025 13:12:26,Türkiye,Tam zamanlı,Remote,Erkek,0,Junior,"JavaScript, TypeScript",Fullstack,React,"Redux, Supabase, Firebase",31 - 40
8/20/2025 13:12:31,Türkiye,Tam zamanlı,Remote,Erkek,6,Senior,"JavaScript, TypeScript, Java, Kotlin, Swift",React Native,React,"Redux, Zustand, Firebase",131 - 140
8/20/2025 13:12:33,Türkiye,Tam zamanlı,Hybrid,Erkek,1,Junior,"HTML/CSS, JavaScript, TypeScript",Frontend,Angular,Kullanmıyorum,41 - 50
8/20/2025 13:12:34,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Junior,Java,Backend,Kullanmıyorum,Kullanmıyorum,71 - 80
8/20/2025 13:12:34,Türkiye,Tam zamanlı,Office,Erkek,2,Junior,"HTML/CSS, JavaScript, PHP, SQL",Fullstack,Kullanmıyorum,Firebase,21 - 30
8/20/2025 13:12:38,Türkiye,Tam zamanlı,Hybrid,Erkek,2,Mid,"HTML/CSS, JavaScript, TypeScript, Python",Fullstack,Angular,"Redux, Zustand",71 - 80
8/20/2025 13:12:50,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,"Java, Kotlin",Android,Kullanmıyorum,Firebase,91 - 100
8/20/2025 13:12:58,Türkiye,Tam zamanlı,Remote,Erkek,6,Mid,"HTML/CSS, JavaScript",Frontend,React,"Strapi, Redux",141 - 150
8/20/2025 13:12:58,Türkiye,Tam zamanlı,Office,Erkek,3,Mid,"HTML/CSS, JavaScript, TypeScript",React Native,"React, Vue, Vanilla",Zustand,41 - 50
8/20/2025 13:13:10,Türkiye,Tam zamanlı,Office,Erkek,1,Junior,"HTML/CSS, JavaScript, C#, SQL",Backend,React,FastApi,51 - 60
8/20/2025 13:13:12,Türkiye,Tam zamanlı,Remote,Erkek,2,Mid,"HTML/CSS, JavaScript, TypeScript, Go, Python, SQL, Bash",Fullstack,React,Zustand,51 - 60
8/20/2025 13:13:16,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,"HTML/CSS, JavaScript, C#, SQL",Fullstack,React,Redux,41 - 50
8/20/2025 13:13:19,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Senior,"Python, SQL",ML Engineer,Kullanmıyorum,FastApi,61 - 70
8/20/2025 13:13:19,Türkiye,Tam zamanlı,Remote,Erkek,5,Senior,Java,Backend,Angular,Kullanmıyorum,131 - 140
8/20/2025 13:13:28,Türkiye,Tam zamanlı,Hybrid,Erkek,1,Junior,"HTML/CSS, JavaScript, TypeScript, Python",Fullstack,React,"Strapi, Redux, Firebase",31 - 40
8/20/2025 13:13:29,Amerika,Tam zamanlı,Remote,Erkek,3,Junior,"Go, Kotlin, Python",Backend,Kullanmıyorum,Kullanmıyorum,131 - 140
8/20/2025 13:13:29,Türkiye,Tam zamanlı,Remote,Erkek,5,Senior,C#,Backend,Kullanmıyorum,Kullanmıyorum,101 - 110
8/20/2025 13:13:35,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,"Python, Matlab, Visual Basic",Test Automation Engineer,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 13:13:43,Türkiye,Tam zamanlı,Remote,Erkek,5,Senior,"Java, SQL",Backend,Kullanmıyorum,Kullanmıyorum,291 - 300
8/20/2025 13:13:44,Türkiye,Tam zamanlı,Remote,Erkek,5,Mid,"JavaScript, C#, Python, SQL",Test Automation Engineer,Kullanmıyorum,Kullanmıyorum,31 - 40
8/20/2025 13:13:51,Türkiye,Tam zamanlı,Office,Erkek,2,Junior,"HTML/CSS, JavaScript, C#, Python, SQL",Data Scientist,React,"FastApi, Redux",91 - 100
8/20/2025 13:13:56,Türkiye,Tam zamanlı,Remote,Erkek,5,Senior,"HTML/CSS, JavaScript, TypeScript, PHP, Python",Backend,React,Zustand,91 - 100
8/20/2025 13:14:10,Türkiye,Tam zamanlı,Remote,Erkek,6,Senior,"HTML/CSS, JavaScript, TypeScript, Java",Frontend,React,Redux,101 - 110
8/20/2025 13:14:19,Türkiye,Tam zamanlı,Remote,Erkek,4,Mid,"HTML/CSS, JavaScript, Java, Go, PHP, Python, C, C++, Bash",Cyber Security Engineer,Kullanmıyorum,Kullanmıyorum,121 - 130
8/20/2025 13:14:19,Türkiye,Tam zamanlı,Remote,Erkek,3,Mid,"HTML/CSS, JavaScript, Java, Kotlin, SQL",Fullstack,Vue,Kullanmıyorum,71 - 80
8/20/2025 13:14:21,Türkiye,Tam zamanlı,Hybrid,Erkek,16 - 20,Architect,"JavaScript, TypeScript, Java, Bash",DevOps,React,"Wordpress, Redux",221 - 230
8/20/2025 13:14:21,Türkiye,Tam zamanlı,Remote,Erkek,6,Staff Engineer,Bash,DevOps,Kullanmıyorum,Kullanmıyorum,171 - 180
8/20/2025 13:14:31,Türkiye,Tam zamanlı,Hybrid,Erkek,5,Mid,"Python, SQL",Data Engineer,Kullanmıyorum,Kullanmıyorum,91 - 100
8/20/2025 13:14:43,Türkiye,Tam zamanlı,Hybrid,Erkek,4,Mid,Java,Fullstack,Kullanmıyorum,Kullanmıyorum,51 - 60
8/20/2025 13:14:54,Türkiye,Tam zamanlı,Remote,Erkek,11 - 15,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,"Angular, Vue, Vanilla",Kullanmıyorum,131 - 140
8/20/2025 13:15:01,Türkiye,Tam zamanlı,Remote,Erkek,3,Junior,"Java, SQL",Backend,Kullanmıyorum,Kullanmıyorum,61 - 70
8/20/2025 13:15:05,Türkiye,Tam zamanlı,Remote,Erkek,2,Junior,"HTML/CSS, JavaScript, TypeScript, Java",Frontend,React,Redux,61 - 70
8/20/2025 13:15:06,Türkiye,Tam zamanlı,Remote,Erkek,3,Senior,Hiçbiri,Manuel Tester,Kullanmıyorum,Kullanmıyorum,61 - 70
8/20/2025 13:15:10,Türkiye,Tam zamanlı,Office,Erkek,3,Mid,Swift,iOS,Kullanmıyorum,Firebase,31 - 40
8/20/2025 13:15:17,Türkiye,Tam zamanlı,Remote,Erkek,6,Senior,"JavaScript, TypeScript, Java, Kotlin, Swift, Objective C",React Native,Kullanmıyorum,"Strapi, Redux, Firebase",161 - 170
8/20/2025 13:15:26,Avrupa,Tam zamanlı,Remote,Erkek,6,Senior,"HTML/CSS, JavaScript, TypeScript",Frontend,React,Zustand,191 - 200
8/20/2025 13:15:27,Avrupa,Tam zamanlı,Hybrid,Erkek,1,Junior,"Python, SQL, Bash, Matlab",ML Engineer,Kullanmıyorum,Kullanmıyorum,141 - 150
